,sigma,alpha,phi,LV,LJV
2009-10-08,0.21210078549902614,18.484342586127127,98.11054072338719,0.008029844506177025,0.08960939965303319
2009-10-09,0.21020568495670847,18.6550288707522,98.67095750970046,0.007852080264962515,0.08861196457004276
2009-10-12,0.20802346761754417,19.135626524563804,103.13972247159434,0.007339300335894536,0.08566971656247344
2009-10-13,0.21658895977121154,18.329197208313694,98.43977727095283,0.008022417347280127,0.08956794821408005
2009-10-14,0.20570045716063975,19.67916105471018,107.68411265456896,0.006764351600384195,0.0822456783082503
2009-10-15,0.21352332626026962,18.923517994857725,103.85704672267889,0.0073700745343738844,0.08584913822732226
2009-10-16,0.22151034690666435,17.311740182369636,87.88350852102164,0.0092135404114195,0.09598718878798097
2009-10-19,0.21477298475088627,18.236917435165402,94.79753206396737,0.008096877885978094,0.08998265325037984
2009-10-20,0.21148720707712923,18.622109841082086,97.67297392568803,0.00773519945911522,0.08794998271242138
2009-10-21,0.20740774013126534,19.138098736405308,100.95153088648709,0.007229612972572452,0.08502713080289404
2009-10-22,0.20654731171563953,19.467308068380976,104.995120154062,0.0069257510718437445,0.08322109751645759
2009-10-23,0.20334075575613134,19.508133500231747,102.46161879610767,0.006938864503484352,0.0832998469595494
2009-10-26,0.22345344307130094,17.84235962494673,95.64601909199538,0.008364240288822532,0.09145622061304814
2009-10-27,0.2221369650986609,17.879448297590617,94.94125852848316,0.008327065627104148,0.09125275681920053
2009-10-28,0.24958772138188995,15.657457663917146,81.33197696392784,0.01103507144822189,0.10504794832942664
2009-10-29,0.2378177806708368,16.702173989428502,89.81026731174065,0.009660624273820676,0.0982884747761439
2009-10-30,0.280354100118632,14.332724174976118,79.84809593462165,0.01321896941617319,0.11497377708057255
2009-11-02,0.27214331757409943,14.25505543095149,74.78101048845153,0.013674982172163824,0.11694007940891704
2009-11-03,0.2792180445048259,13.647692676736858,70.1060365513043,0.01521528790126597,0.12335026510415764
2009-11-04,0.26419960124540715,14.383837726545838,73.30203315030455,0.013673281333523486,0.11693280691715001
2009-11-05,0.24927152080847897,15.148996925912055,76.28153378143521,0.012352881801449443,0.11114351893587607
2009-11-06,0.24565846833415728,15.18587366025324,74.8059388509105,0.012351366417380999,0.11113670148686706
2009-11-09,0.23312175953943284,15.86771954330841,76.53409543412535,0.011281038179404053,0.10621223177866122
2009-11-10,0.22922770406262277,16.101514437354044,77.19802594267603,0.010942310842433413,0.10460550101420772
2009-11-11,0.22699305713612888,16.578164716356092,81.07402724548228,0.010094913378231594,0.10047344613494451
2009-11-12,0.22621553490481885,16.434152413589256,77.7038569359076,0.010198967749539233,0.10098993885303245
2009-11-13,0.21921569603366323,16.921637871836587,80.68739543812491,0.009747610446641837,0.09872998757541619
2009-11-16,0.21970235839918784,17.11182594039655,82.19865173111292,0.009326655308265338,0.09657461006012573
2009-11-17,0.22107816998318905,17.063912968400903,83.74032796036424,0.009509448436925557,0.09751640086121696
2009-11-18,0.21843820662580618,17.209492818462188,83.12112675016003,0.009273275672963878,0.09629784874525432
2009-11-19,0.2287620031539771,16.342225746849124,79.10451086822225,0.010431681916739795,0.10213560552882524
2009-11-20,0.23264054518379487,15.65047512766047,73.21309779670878,0.011631917712663633,0.10785136861748039
2009-11-23,0.21778204189063996,16.6385301712404,75.12567311884823,0.01003287442766689,0.10016423726893192
2009-11-24,0.21400649407668987,17.148226192866446,79.10332751865063,0.009395958393408396,0.09693275191290297
2009-11-25,0.20123283392318203,17.956756965440867,79.5923797060697,0.008505182420304735,0.0922235459104926
2009-11-26,0.2750078481157031,12.570713577284211,55.185852047648126,0.018783636703728897,0.13705340821639167
2009-11-27,0.25351630204942666,14.110305916662147,64.00783866260883,0.014392589121712955,0.11996911736656628
2009-11-30,0.26018911220131835,14.491593034002383,73.68727880468681,0.013676824624609247,0.11694795690651995
2009-12-01,0.23406694318557844,16.223304366301495,83.64403177205504,0.010892556850590186,0.1043674127809547
2009-12-02,0.229727848457464,16.83312957537528,89.293783866869,0.009989889346790808,0.09994943394932664
2009-12-03,0.2277722333869031,16.938499089359382,89.41482423272528,0.009869959630842088,0.09934767048523124
2009-12-04,0.219310932463531,17.58865045644348,91.21456276340908,0.008996773060836684,0.09485132081756524
2009-12-07,0.22273123743669776,17.91348186996671,98.32171990150584,0.008481120947856146,0.09209300162257796
2009-12-08,0.22846291698319543,17.510187963375543,94.742546372865,0.008694797924147242,0.0932459003074518
2009-12-09,0.23549149633386998,17.06946258330345,95.54414744730849,0.009355709314997799,0.09672491568876035
2009-12-10,0.22951602610318164,17.441746536059675,96.58062499805992,0.008953475287241611,0.0946228053232497
2009-12-11,0.2234262250497173,17.99618161545537,99.71474556015686,0.008326458392454782,0.09124942954591432
2009-12-14,0.21572228351871475,18.784482647370787,103.67768532356727,0.007469144934332155,0.08642421497666122
2009-12-15,0.21020462857478095,19.14100995267149,104.84708958217912,0.0072642797498459494,0.08523074415870102
2009-12-16,0.20077773847811323,20.153664534279812,109.42093953390786,0.006405531873140712,0.08003456673925781
2009-12-17,0.20697904690874186,19.758654878082016,103.7807678277536,0.006279970475127082,0.07924626473927388
2009-12-18,0.20960673574995242,19.01554971301148,101.983645554674,0.007372601786677371,0.08586385611348567
2009-12-21,0.19357390488232037,21.14362670716676,107.85235151014668,0.005315576430909063,0.07290799977306374
2009-12-22,0.19769046230344106,20.036199546653958,97.05153541191576,0.0060876733205659575,0.07802354337356102
2009-12-23,0.19091146483753346,21.03797134434337,111.61513483223123,0.005849457304944206,0.0764817449130458
2009-12-24,0.18971027948149732,21.477362311966342,107.39269678386964,0.005106799936218409,0.07146187750275254
2009-12-29,0.1992088259586838,19.55825015383859,101.47782652410915,0.007113686489577768,0.08434267300470011
2009-12-30,0.20637629250090295,18.982741011665517,100.86785039856326,0.007635648419517923,0.087382197383208
2009-12-31,0.20474167920097533,19.021020338555733,101.04776804667249,0.007709019705565453,0.08780102337424919
2010-01-04,0.19623348864916948,19.675404592984986,103.00259420247569,0.007242246144431635,0.08510138744128462
2010-01-05,0.195362441216316,19.99807891084607,106.10024379216165,0.006913488825061662,0.08314739217234454
2010-01-06,0.19288505299415987,20.40406721727455,109.35409312526967,0.00659431602974614,0.08120539409267183
2010-01-07,0.1939707295826345,20.190800119555277,107.06681561202544,0.006740092056508511,0.08209806365870337
2010-01-08,0.1889051408673521,20.423819864690767,105.69775664216291,0.006655396753675041,0.08158061506065667
2010-01-11,0.19123998876410325,20.37189812850879,106.84596062519604,0.0066289230041368784,0.08141819823686151
2010-01-12,0.19592746273074127,20.01888223464653,106.65549401276589,0.006864753965695163,0.08285381080973381
2010-01-13,0.19688684961472053,19.38392986587494,99.0968718607223,0.007481060852441448,0.08649312604156152
2010-01-14,0.18643721691469414,20.49403944905736,104.7552518050911,0.006674094342032091,0.08169513046707308
2010-01-15,0.1917558974977558,20.036146753485834,103.03154544644849,0.006937289925212709,0.08329039515582039
2010-01-18,0.17970524929922205,21.25958852367824,106.16748748521442,0.0060607536035287846,0.07785084202196393
2010-01-19,0.18223283105766444,21.04961462346909,106.09034318920011,0.006182675738412479,0.0786299926135853
2010-01-20,0.20004598314037259,19.329682246328957,100.31544726048953,0.007412806890320898,0.08609765902927267
2010-01-21,0.22310210096409874,17.61222599732233,92.15114824871951,0.00867327322426437,0.09313040977180531
2010-01-22,0.22375077898873705,17.762436491168405,86.76380458806905,0.007748771165762414,0.08802710472213893
2010-01-25,0.23108219392929297,17.11721521583867,92.94427051004376,0.009380940516140766,0.09685525549055542
2010-01-26,0.21943392691129135,18.11473431817403,98.49647615950418,0.00829015502758992,0.09105028845418295
2010-01-27,0.23128816129463842,17.19488652700499,94.17338381549618,0.009256557844808793,0.09621100687971618
2010-01-28,0.242833765707192,16.054279996799725,86.15624900134846,0.01090489157649035,0.1044264888641304
2010-01-29,0.22918163934897154,17.082930464690286,86.59762066992839,0.00900814041870662,0.09491122388161802
2010-02-01,0.22345975422621112,17.20387327291427,88.28158795235032,0.009376844340746026,0.09683410732147028
2010-02-02,0.21066206350669073,18.52260497317332,96.89521780013025,0.007968941556819382,0.08926892828313435
2010-02-03,0.2103792686914177,18.281513100594374,93.43274184525642,0.00826222082358764,0.09089675914787963
2010-02-04,0.2356443523901401,15.827840507361067,77.40434402645974,0.011292768549009635,0.10626743879951955
2010-02-05,0.24877912073897782,15.007994612203191,74.15743791705523,0.012661659330425866,0.11252403890025396
2010-02-08,0.24678208676450566,15.110129503631452,74.31544263757324,0.012467666373223902,0.11165870486990212
2010-02-09,0.24616242733755547,15.072123183999413,73.172995270918,0.012504606001668795,0.11182399564346104
2010-02-10,0.23776690627204708,16.29236202048341,84.82707681576107,0.010425038491054743,0.10210307777464274
2010-02-11,0.23602600633499843,16.60757681693915,88.14314043094066,0.009950865117002118,0.0997540230617398
2010-02-12,0.23483759144268043,16.541046337767582,86.39673540967355,0.010082060611919056,0.10040946475267686
2010-02-15,0.23389419203903164,16.81392177514701,89.45151895709276,0.009656833648343468,0.09826918972060097
2010-02-16,0.21736466580596406,18.101675751278226,95.43457723054978,0.008246841199113817,0.09081212033156046
2010-02-17,0.20586857370577258,19.06393340958185,99.56109458981955,0.0074094601927083845,0.0860782213612037
2010-02-18,0.19793873329986197,19.34254608222672,96.06865866721334,0.007246767819128318,0.08512794969414168
2010-02-19,0.18805556026516568,19.753181991627955,91.72699657041468,0.00694529481550253,0.08333843540349513
2010-02-22,0.1966376112393244,19.113726400385207,90.13762572506978,0.00734314835137035,0.08569217205422179
2010-02-23,0.20257832228489078,18.872605772706372,92.45025444857218,0.007532082326095344,0.08678757011286434
2010-02-24,0.19365306482233258,19.544701676959292,94.36051414772237,0.00707933291499833,0.08413877177020312
2010-02-25,0.20098684801877234,18.903981186403254,92.99830495470098,0.007645194081160557,0.0874368004970479
2010-02-26,0.18282600720363304,21.121318424121636,104.76604781909292,0.005952662264621631,0.07715349807119332
2010-03-01,0.18018134436184283,21.44162639061221,109.96201490644167,0.005965484002928791,0.07723654577289686
2010-03-02,0.17405118621859209,22.224857040033662,114.30458482341193,0.005552203492376249,0.07451310953366695
2010-03-03,0.1725020001555213,22.410364504259807,113.94511540854411,0.005406219511578565,0.07352699852148574
2010-03-04,0.17895097666071916,21.476651281447705,109.23823995632753,0.0059679377489736795,0.07725242875776579
2010-03-05,0.17731908313430192,21.892611124904352,112.18948523788738,0.005655109940307089,0.07520046502719972
2010-03-08,0.17953700179668833,21.248526223760013,105.40662453467134,0.006046519754080442,0.07775937084416541
2010-03-09,0.17888381342047377,21.449219886501062,107.55357063925742,0.005920658031145144,0.0769458123041478
2010-03-10,0.17408909547543044,22.338369667681526,114.0731336900888,0.005390532352963333,0.07342024484407099
2010-03-11,0.17346705041558422,22.50948004611222,114.28428624353376,0.0052289037510638665,0.07231115924298176
2010-03-12,0.17021629231209193,23.099418587574725,119.09923240609373,0.004960926733118324,0.07043384650236223
2010-03-15,0.1793613273628133,21.77387462595258,111.42804530738387,0.005630109734919936,0.07503405716686214
2010-03-16,0.17237121565028626,22.59213112318821,113.68567322372594,0.005176664461938408,0.07194904072979992
2010-03-17,0.16590655430963064,23.520118300304677,118.12137762134246,0.004744390622123631,0.06887953703476549
2010-03-18,0.1556440171951347,25.066608365048364,124.392488689395,0.004129070585226489,0.06425784454233187
2010-03-19,0.15967154024469263,23.302691724422996,108.78171330159152,0.004999257811291729,0.07070542985720212
2010-03-22,0.1670215050056474,21.997293529495852,95.72737991027154,0.005373783688817876,0.07330609585033072
2010-03-23,0.15385740319085597,24.166773164982214,96.40215318893166,0.0039777789148486556,0.06306963544249052
2010-03-24,0.15333146927425853,24.641521626303675,101.83208815131064,0.0038268888270653273,0.06186185276133691
2010-03-25,0.14659447751959234,27.015731250212806,119.95078262505301,0.0030704813099114467,0.055411923896499446
2010-03-26,0.1479934072503406,26.906573402665977,124.29713273677075,0.003179022965715123,0.056382825095192976
2010-03-29,0.1596894957632622,25.022261998474132,122.60983542434654,0.0038667489428418213,0.062183188586963124
2010-03-30,0.16583303689136636,23.241284612433237,114.5166123339336,0.004904946104395421,0.07003532040617377
2010-03-31,0.17108287097994776,22.02009160217119,107.61287814524081,0.005704087874127328,0.07552541210829192
2010-04-01,0.16345278369732072,23.211039822382162,114.02354840994049,0.005080417283724794,0.07127704598062966
2010-04-06,0.16571228564994392,23.012172678243463,113.86692148658466,0.005146735257707572,0.07174075032857945
2010-04-07,0.167418696477689,22.6752608470677,110.84273473534444,0.005289786138654349,0.07273091597563136
2010-04-08,0.17662250299049442,21.18298187783443,103.43925826817559,0.006252777409115388,0.07907450543073531
2010-04-09,0.16634619035765558,22.953810523274818,117.34468906136863,0.00532914076739605,0.07300096415387984
2010-04-12,0.16292258028195927,23.63595283682067,118.42116929670517,0.004831875140922744,0.06951169067806325
2010-04-13,0.16728515506361108,22.14135873673511,104.37652684126978,0.005646960751310281,0.07514626239082207
2010-04-14,0.16120794060797758,23.495511956676463,114.27058922937047,0.0049267676634931696,0.07019093718916403
2010-04-15,0.15635721914431322,24.090463891836027,116.24524252333951,0.004707139113169571,0.0686085935810491
2010-04-16,0.17338092978746206,20.920908171398747,97.41677662055126,0.006530513894591103,0.08081159505040786
2010-04-19,0.18132837210442013,19.92894544304856,92.68633762684274,0.007244530708589473,0.08511480898521404
2010-04-20,0.17176765306780817,20.9772879047724,96.82426769042738,0.006528127680770179,0.08079682964553857
2010-04-21,0.1825498992381937,19.65570905069518,90.07063708166989,0.0074458598504449375,0.08628939593278503
2010-04-22,0.1956035910858588,18.246034536335017,83.86682442117402,0.00876257109050493,0.09360860585707348
2010-04-23,0.1846294268182478,19.533464789613028,90.67917180803897,0.007558188345489699,0.08693784184973595
2010-04-26,0.18723571582515386,19.105752050716877,86.50612867388342,0.007835163412425343,0.0885164584268109
2010-04-27,0.21827177097602043,16.881762060890527,74.29603385505081,0.009169613216633694,0.09575809739459996
2010-04-28,0.22194643837237957,14.682356069486657,55.9966680002806,0.013345816437405882,0.11552409461842097
2010-04-29,0.20624490597243858,16.836876652257025,69.06791204105299,0.009699544964237649,0.09848626789678676
2010-04-30,0.2136799673627476,14.218060215932644,49.17350433230563,0.014513824820081922,0.12047333655245845
2010-05-04,0.2554433207291414,13.745977806768877,62.42088856360899,0.015760377813106664,0.12554034336860267
2010-05-05,0.26653461184061294,12.703188460622416,53.594464466731495,0.01839306235381489,0.1356210247484323
2010-05-06,0.2876164513528053,11.362574850032734,36.64933040192157,0.01874975943115104,0.13692976094023915
2010-05-07,0.3747404461470678,8.330659982523551,32.94490382449911,0.04626004607918734,0.2150814870675469
2010-05-10,0.2960817855137468,10.778425420142463,41.91168559227222,0.026184192078255036,0.16181530236122613
2010-05-11,0.30075223751711994,10.706635883840583,43.14320677061158,0.027077388042108578,0.16455208306827532
2010-05-12,0.2521453812334078,13.069784988021755,53.85509590856928,0.017835707543177808,0.13355039327226936
2010-05-13,0.22721021579945613,14.418661024812934,57.754005989570274,0.01439712713990322,0.11998802915250846
2010-05-14,0.28563952477848514,12.042720109346854,53.84633197878672,0.021046910830719356,0.14507553491446915
2010-05-17,0.31463174064801575,9.788831692229524,36.31497641321304,0.03213418171081022,0.17926009514337043
2010-05-18,0.2962867948782532,10.30330363673544,34.25144612579495,0.02636363795253863,0.1623688330700773
2010-05-19,0.36942305024372973,8.176646981431206,30.156039381697006,0.047224934311113236,0.21731298698217102
2010-05-20,0.4148589037575605,7.04437285657858,25.403448464769728,0.06544022026636624,0.25581286180793616
2010-05-21,0.3712648382172165,7.639753093034546,25.313305013669595,0.05339013781601382,0.2310630602584797
2010-05-24,0.30874050237367723,10.257605903572948,39.89955654678355,0.029299741249115795,0.17117167186516521
2010-05-25,0.3376898625175375,9.85899675778552,41.78951529686778,0.03165169718118234,0.17790923860548202
2010-05-26,0.29737969663852487,12.559731686370034,62.831711412240885,0.018289589416913735,0.1352390084883564
2010-05-27,0.2666939596916086,14.463121359621809,76.59934734192271,0.013589369867342061,0.11657345266973121
2010-05-28,0.2589275830679645,14.885079223096705,77.92658897802053,0.012705222221340465,0.11271744417498325
2010-06-01,0.27761740382027056,13.47623537283345,68.93697797437497,0.016185805771676994,0.1272234481991311
2010-06-02,0.27473845689729254,13.629588371324807,69.826669271986,0.01581668258549373,0.12576439315439697
2010-06-03,0.2573778453906787,14.633696518162939,75.1359271332631,0.013576457049281856,0.11651805460649374
2010-06-04,0.28978694296163365,12.837123505474766,62.52714759437558,0.017195782402406497,0.13113269006013145
2010-06-07,0.31019691773321073,11.749873148709082,58.237669645911794,0.021816703981339287,0.1477047865891261
2010-06-08,0.3141102810407766,11.546635496237904,56.7495455572368,0.022633070330343907,0.15044291385885847
2010-06-09,0.2800678178870553,13.075584023988005,60.40629150688135,0.01625756948621872,0.12750517435076397
2010-06-10,0.2607982229752581,14.234783144814651,71.62920798531746,0.014511776735362004,0.12046483609486215
2010-06-11,0.243920704319325,15.197083517198472,76.16972965224892,0.012722688633606686,0.1127948963101021
2010-06-14,0.23185444922175824,16.127749962647155,79.78806503143191,0.010942030864815273,0.10460416275089282
2010-06-15,0.21460755915441218,17.44698523677119,88.32652452861693,0.009540094836622694,0.09767340905601019
2010-06-16,0.21505780414952697,17.262420918648008,86.45275562957923,0.009820953657877843,0.09910072481005294
2010-06-17,0.20693801544941562,17.906429274648854,89.2022625179576,0.00911527762260065,0.0954739630611438
2010-06-18,0.19936813583969237,18.517436554116316,90.68840010327102,0.008446799289467484,0.09190647033515913
2010-06-21,0.1963039586083776,19.08478477595145,86.42198731440944,0.007122563125109645,0.0843952790451554
2010-06-22,0.2025782502997173,19.19582201305165,82.04744906053566,0.006110855761545568,0.07817196275868714
2010-06-23,0.21436475151263087,18.23578076473842,90.27165501523672,0.007747209018428273,0.0880182311707539
2010-06-24,0.235886710643682,16.547716111071395,87.20950931011966,0.010050740059552497,0.10025337929243332
2010-06-25,0.24232631728366996,16.051842615312935,83.22878525021171,0.01059411269147089,0.10292770614111096
2010-06-28,0.2419248003424684,15.393425877659837,74.14955457324561,0.011798925716750005,0.10862286000999055
2010-06-29,0.27716297024409936,12.976892502353916,60.63637350381516,0.01733369365121761,0.13165748611916303
2010-06-30,0.27528433246583883,12.939907190284377,61.610813695223044,0.01811764521802074,0.13460180243228817
2010-07-01,0.2925562609508634,12.47143772425183,62.759130910525016,0.019618023541398612,0.14006435499940237
2010-07-02,0.2703418716873004,13.730130130659262,69.98022967732722,0.01580447731601383,0.1257158594450749
2010-07-05,0.26510307931581356,14.195493779227219,73.37498574486735,0.014550935517154823,0.12062725859918572
2010-07-06,0.24035274225645242,15.972308495718579,84.47287869482305,0.01124766899172393,0.10605502813032454
2010-07-07,0.2328305466600984,16.582032580787974,88.53891367867284,0.01040065487524078,0.10198360101134289
2010-07-08,0.22294443873362216,17.356830644446852,93.06356811665405,0.009482878269520503,0.09738007121336739
2010-07-09,0.21742177128376636,17.780679652509253,94.59913791030394,0.008986027133740073,0.09479465772784916
2010-07-12,0.22348893223978503,17.444292857173302,94.7167824366665,0.00934440993957943,0.09666648819306217
2010-07-13,0.21057136681593563,18.253865582937852,95.99961080757083,0.008539501693377647,0.09240942426710409
2010-07-14,0.2174290191245499,17.86590975918025,95.89834865797032,0.008880732843932265,0.09423764027145558
2010-07-15,0.22802604371099885,17.21087226253013,93.4717626042356,0.009454573714739333,0.09723463228057858
2010-07-16,0.2314787544562759,16.871658085243595,89.56856078882115,0.009727508428635524,0.09862813203460524
2010-07-19,0.23263916970957846,16.912598547661528,92.20996967236358,0.009770557017592841,0.09884612798482721
2010-07-20,0.22286592129939728,17.797550637335096,98.01497679091608,0.008743240417357525,0.09350529619950693
2010-07-21,0.21995020617290115,17.907164916578257,97.62875608431051,0.008693425323565101,0.09323853990472557
2010-07-22,0.2090940178492692,18.53690995112583,97.87300007961167,0.008156163892353617,0.09031148261629646
2010-07-23,0.2082666918278828,18.498296195387976,96.95593663661847,0.008243948944764308,0.09079619455001574
2010-07-26,0.2028790627870927,18.698707789332826,95.34024501565358,0.008126715230419489,0.09014829577102103
2010-07-27,0.20392478831955527,18.36371545000091,91.84770362719952,0.008504854049776587,0.09222176559672118
2010-07-28,0.20918087672879615,17.721971442597752,87.53459637077492,0.009218639120811062,0.09601374443698706
2010-07-29,0.2091047455787217,17.79418165862833,88.52059109869612,0.009136085724883216,0.09558287359607481
2010-07-30,0.21449271401992093,17.278147026794326,85.30396213814024,0.009699929785676402,0.09848822155809496
2010-08-02,0.22160733417790057,15.89096681343463,72.62937665847107,0.011800768759030996,0.10863134335462761
2010-08-03,0.22264790137945412,15.762170334969607,71.31849345674722,0.011955975700337988,0.10934338434646143
2010-08-04,0.2156554855410576,16.25484830010758,73.59796654238804,0.011275119505129516,0.10618436563416253
2010-08-05,0.21693334305467854,16.09216768549085,72.14215289205717,0.011484355107211183,0.10716508343304354
2010-08-06,0.2377751604850713,14.301933524512753,61.30825957940707,0.014623057303037968,0.12092583389432536
2010-08-09,0.22503613818610066,15.589555682816343,70.4062372253938,0.012207745473530483,0.11048866671985179
2010-08-10,0.2368195004929441,14.751046910350858,66.587871199343,0.0137435337437659,0.11723281854398068
2010-08-11,0.26020920386714663,13.292293991779731,59.00164885115632,0.01696970274619805,0.1302678116274241
2010-08-12,0.24909433533310535,13.871464509247183,62.106130867399536,0.01574792089086233,0.12549072033765019
2010-08-13,0.2463862616430973,14.171456410987007,64.69295932117033,0.015072921320565575,0.12277182624920742
2010-08-16,0.24926559463718773,14.004801374367826,63.78626624471838,0.015404959601264277,0.12411671765424784
2010-08-17,0.23003018512293147,15.22591443820992,67.97272180985942,0.012692024041190537,0.11265888354315667
2010-08-18,0.22789653446004782,15.620137119233974,71.6243847917709,0.011990376158312164,0.10950057606383705
2010-08-19,0.24903284672963627,14.211242167764523,65.09519610563257,0.014641690667988849,0.12100285396629638
2010-08-20,0.2502504491934084,14.210550471257193,66.38291444817943,0.014788852681804953,0.12160942678018408
2010-08-23,0.24097750417246197,14.968980858665958,71.45565444580868,0.013228936247678414,0.11501711284708209
2010-08-24,0.25978002460209537,13.944681898119843,67.2603506932414,0.015267588149492814,0.12356208216719566
2010-08-25,0.25749670809683267,14.542496207820383,73.3541557119767,0.013678285588156617,0.11695420295208128
2010-08-26,0.24844081534113407,15.186107127542424,76.67673978232902,0.012350413199347987,0.11113241291067151
2010-08-27,0.22891500871461018,16.816774733606206,88.35141836117312,0.010016230918223212,0.10008112168747517
2010-08-31,0.24479794417022857,15.416589841701523,80.43611904264448,0.012375511733224516,0.11124527735245446
2010-09-01,0.22092119511602332,17.41250626851488,93.32894663747891,0.009547207822038455,0.09770981435883734
2010-09-02,0.21883275147196685,17.339562017629785,90.12320560317292,0.009628734424322332,0.09812611489467181
2010-09-03,0.20552216001590054,18.756396536390863,98.85614307612323,0.008052413376160035,0.08973524043629702
2010-09-06,0.20368235165798687,19.09820544392977,101.78354151789715,0.007691626344901972,0.08770191756684668
2010-09-07,0.20635881345094467,19.06377626655,101.21999763906103,0.00749128062950048,0.08655218442939773
2010-09-08,0.20267962378917906,19.46706502425942,105.54645576482227,0.007285236615455433,0.085353597554265
2010-09-09,0.19803433688261277,20.07522323924257,110.13864132010771,0.006808332957067479,0.08251262301652687
2010-09-10,0.1975045000168622,19.90621521204148,107.11594823170768,0.006973179182866147,0.08350556378389494
2010-09-13,0.1891965263275254,20.684499631432164,110.12705671128565,0.006459591768297046,0.08037158557784614
2010-09-14,0.18895182635412855,20.876642247806533,111.8244367422729,0.006261663512484007,0.07913067365114496
2010-09-15,0.19219002099147867,20.529701069532493,110.18531565474399,0.006484409853462039,0.08052583345400431
2010-09-16,0.19523957474427373,20.0618520881343,105.88430892642062,0.0067932120300673434,0.08242094412263999
2010-09-17,0.19777163149398544,19.93968340703774,102.93688216871315,0.00661998532532258,0.08136329224731863
2010-09-20,0.19138816811797477,20.86189497924642,113.31392788466553,0.006177692019925678,0.07859829527366148
2010-09-21,0.1947519756472582,21.853947427661325,119.8965554668913,0.004840553159730377,0.06957408396616069
2010-09-22,0.19697331079757643,20.861584201736658,111.2567187871557,0.005652247896085714,0.07518143318722857
2010-09-23,0.19457905394428265,20.651668596442736,108.49849832116112,0.006003986813777285,0.07748539742285178
2010-09-24,0.18566952540850623,21.266355114886455,112.54961179315765,0.005948428456465374,0.07712605562626274
2010-09-27,0.19728557879844333,20.190695708980176,110.41456064884673,0.006677759183029916,0.08171755737312464
2010-09-28,0.20229101825627788,19.52691611036684,106.0450279350769,0.007232840626636944,0.08504610882713531
2010-09-29,0.20552118723138926,19.200466486527542,104.6509262130362,0.00752614441792861,0.08675335392899003
2010-09-30,0.212149449486865,18.529820745185344,100.82546316757536,0.008139971837975067,0.09022179247817606
2010-10-01,0.21044777530323736,18.515103358435745,99.73842978683676,0.008239932219592471,0.09077407239731217
2010-10-04,0.21399882324330946,18.41998867382611,101.16659227718121,0.008261108416370384,0.09089063987215837
2010-10-05,0.1984003173432353,20.00905660938545,109.95544670559359,0.006888546354224011,0.08299726714912974
2010-10-06,0.1933022187107667,20.860150428216176,116.82692762294448,0.006220339943934814,0.0788691317559336
2010-10-07,0.19397524036956845,20.842966998897182,115.99209329458712,0.00615117505932626,0.0784294272535906
2010-10-08,0.18724068533302676,21.82149865929929,123.15892337396319,0.005545210692525452,0.07446617146413163
2010-10-11,0.18295681868254976,22.544565998325858,128.5066974282333,0.00512416256336706,0.07158325616627859
2010-10-12,0.1840857737540026,22.359352053143365,127.00163551522341,0.005218533482147851,0.07223941778660631
2010-10-13,0.17866008205237102,23.194455544817284,131.76415436331084,0.0047681828716909696,0.06905203017790983
2010-10-14,0.18041430041516773,22.876281508933292,128.95446477852744,0.00491396392540828,0.07009967136448131
2010-10-15,0.184741457661947,22.083120127343115,122.42372317882877,0.005338632363033457,0.07306594530308533
2010-10-18,0.17668909566909913,23.240102211269033,130.00326431051857,0.004785708844694581,0.06917881789026596
2010-10-19,0.1804313037582981,22.9400830924654,128.6892846325603,0.004827767014938206,0.06948213450188621
2010-10-20,0.17814160377616226,23.397977674627068,134.9588776862497,0.004687256127624501,0.06846353867296447
2010-10-21,0.17733272598285485,23.794277251491703,137.32599704812378,0.004393891823192923,0.06628643770178726
2010-10-22,0.17681716248837165,23.911998926353277,138.32758635927368,0.0043379166513530885,0.06586286245945501
2010-10-25,0.17692650899348802,23.91161549437876,140.1819236066387,0.0043893617066513915,0.06625225812492275
2010-10-26,0.18514233919133866,22.362259677797372,127.04993800641809,0.005141926259390897,0.07170722599146405
2010-10-27,0.1966743666898803,20.794952389676858,116.25238939586107,0.00603373616626042,0.07767712769059126
2010-10-28,0.19178733262123512,21.57807553319074,122.9287531702431,0.005543606500674805,0.0744553994057839
2010-10-29,0.19453296146656462,21.280352811388774,121.36699895637719,0.005701483435786964,0.07550816800709023
2010-11-01,0.20665763282299318,18.99575668957015,98.89029883010878,0.007434828679872453,0.08622545262202137
2010-11-02,0.2028583772779994,18.572088176009807,91.50687229890013,0.008083304950603701,0.08990720188396312
2010-11-03,0.2073344997319802,18.37967147433771,93.18919440582928,0.008280183618537868,0.09099551427701186
2010-11-04,0.18863191331893267,20.691525530356273,107.15617818608366,0.0063178135975943015,0.07948467523739593
2010-11-05,0.19155561776629368,19.71270007905964,93.22826511452925,0.006852422903561011,0.0827793627878411
2010-11-08,0.187318145090366,19.959421237639322,93.10183700472349,0.006737981132362929,0.08208520653785875
2010-11-09,0.17170605446438267,22.577574416159603,112.17870820177467,0.005171546027344604,0.07191346207313763
2010-11-10,0.18099188184923157,21.205460775512318,105.29381620667317,0.005994563040230952,0.07742456354562777
2010-11-11,0.18893810701688807,19.55579394278104,91.59722711955713,0.007230548791501296,0.08503263368555214
2010-11-12,0.1956919359198652,18.129036770608657,79.50767033359188,0.008572200233507627,0.09258617733499762
