,sigma,alpha,phi,LV,LJV,LV10,LJV10
2009-05-11,0.3351985233797298,11.984191018748174,67.71451950146546,0.01919012753724332,0.1385284358434878,0.006221039264947708,0.07887356505793122
2009-05-12,0.3230220208306625,12.446132116227783,71.22123161125437,0.017983112334896342,0.13410112726929757,0.005822255272236392,0.07630370418424254
2009-05-13,0.3391235351256071,11.847427793477435,65.30470201001657,0.01914792565237984,0.13837602990539885,0.006205761150556869,0.07877665358821019
2009-05-14,0.3170361573258563,12.624394596821972,71.56890898905104,0.017505161358770525,0.13230707221751423,0.005707480017814136,0.07554786573963646
2009-05-15,0.33350322251880693,11.538617503266172,59.09861032077241,0.020759006551324927,0.14407986171330442,0.007187419179151628,0.0847786481323666
2009-05-18,0.30334727375842135,12.679376024959309,65.07888888351704,0.017247592855088825,0.13133009120185984,0.005976093303929488,0.07730519584044457
2009-05-19,0.29002251577460725,13.570038768967315,71.93666994494104,0.014746805057194638,0.12143642393118564,0.004935028985925655,0.07024976146525805
2009-05-20,0.29469447274216587,13.545426303601857,74.40764716079528,0.01482839808634816,0.12177191008745884,0.004854840267434529,0.06967668381484964
2009-05-21,0.3230079801611881,11.648473593870083,57.8165298150997,0.0207597540934731,0.14408245588368176,0.007430265601474978,0.08619898840169168
2009-05-22,0.33072129122050586,10.885655153569305,51.20478794430024,0.024749742697694057,0.15732050946298787,0.009431030920111914,0.09711349504632151
2009-05-26,0.3107038622298648,11.461395634100304,53.53542910152683,0.02266875468153576,0.1505614647960618,0.008768425751033605,0.09363987265600912
2009-05-27,0.3302076163408047,10.897214876728258,51.639457336079545,0.024905780901298618,0.15781565480426402,0.009496963729908837,0.09745236646643753
2009-05-28,0.32045913830508216,10.956565888687742,50.402372104950764,0.025132575571249507,0.15853256943369556,0.009909331284109448,0.09954562413340652
2009-05-29,0.29308836560795976,11.859923530309864,49.942667058098756,0.020027873981123774,0.14151987132951957,0.008003388780517704,0.08946166095326928
2009-06-01,0.294486627197834,12.545421482450427,61.17993976342573,0.01829629915807315,0.13526381318768577,0.006723166168377026,0.08199491550320072
2009-06-02,0.29375253839284793,12.59064824717251,62.07687256875765,0.01832180984613745,0.13535808009179745,0.0067219577742125055,0.08198754645805975
2009-06-03,0.31243543285693753,11.700116224585923,56.37332402604678,0.02125662479300527,0.14579651845296332,0.007929092196697617,0.08904545017404099
2009-06-04,0.30379155202000874,12.28071180424205,61.60500150441915,0.01923018081221724,0.13867292746681756,0.0069679095048296984,0.0834740049645978
2009-06-05,0.2992804907272603,12.48350822729912,61.461951000106176,0.01820931860352683,0.1349419082550963,0.006584519587862508,0.08114505276270703
2009-06-08,0.29646826608051846,12.995158656938814,69.34396443169426,0.0170059601663388,0.13040690229561777,0.005877746676022663,0.07666646382886498
2009-06-09,0.28167532233881604,13.59053861743486,70.48417601706501,0.015332692070851485,0.12382524811544487,0.005350134092912402,0.07314461082617367
2009-06-10,0.2872639206238494,12.9616486262137,63.68837279882757,0.01698167129721332,0.1303137417819522,0.006170711240275911,0.07855387476296705
2009-06-11,0.2825980474945246,13.247170660412605,66.23369277064612,0.016349036612653682,0.12786335132732007,0.005894596246299799,0.07677627398031113
2009-06-12,0.28324644480826877,12.494629762199356,55.63981409222097,0.018414313726965604,0.1356993505031089,0.007183216371999139,0.08475385756411999
2009-06-15,0.31236284149161536,11.455021301668596,53.27126968236177,0.022376377640200344,0.1495873578889618,0.008598980426054715,0.09273068761771755
2009-06-16,0.3254333190624177,10.8517711654144,49.8355674707981,0.025283248781398777,0.15900707148236765,0.00989120703362,0.09945454757636776
2009-06-17,0.3168740020686106,10.98122376763629,48.754235105197225,0.02457962869277582,0.15677891660799234,0.009808609313177204,0.09903842341827339
2009-06-18,0.304198457187346,11.374682045293408,51.24883569990995,0.023503857840926796,0.1533096795408783,0.009449425618281923,0.09720815613044989
2009-06-19,0.27851670411660595,12.651891913320041,57.88032247789206,0.018611032041725633,0.13642225640167968,0.007302611111814965,0.08545531646313742
2009-06-22,0.31279292535642805,12.126009014856727,61.47602995627053,0.01922165263750674,0.13864217481526586,0.006799286263701384,0.08245778473680568
2009-06-23,0.3081914873075566,12.479074071145552,66.55148348810853,0.01850428274650466,0.13603044786555935,0.006412293220577495,0.08007679576867131
2009-06-24,0.29136288536375665,13.080330443119239,67.14562898103513,0.016548220796609264,0.1286398880464736,0.005812474122301492,0.07623958369706312
2009-06-25,0.2646252151704177,14.303977180796137,72.23463747998419,0.013822523358816398,0.11756922794173821,0.00490412774410512,0.07002947767979653
2009-06-26,0.2598758348529589,14.424990670187462,73.08514056964452,0.013930794146623082,0.11802878524590127,0.005012843819297427,0.07080143938718639
2009-06-29,0.2572829274528393,14.256551888217533,70.118816242498,0.014509855224237927,0.12045686042827916,0.0053865530428420585,0.07339314029827351
2009-06-30,0.2666581694706677,13.834124787630675,69.71431120415495,0.015597537381045908,0.12489010121321029,0.005743602151412331,0.07578655653486528
2009-07-01,0.26739109689049584,13.857240288675769,70.32933784884992,0.015508948649388768,0.12453492943503348,0.005675121259655411,0.07533340069089813
2009-07-02,0.2833021938949341,13.27226498458952,67.86798392779784,0.01649831174571778,0.12844575409766482,0.005910712421965579,0.07688115778242142
2009-07-06,0.2888870687244981,13.049465503784342,69.14075461070834,0.017582620268352965,0.1325994731073731,0.00627542676346344,0.07921759125007172
2009-07-07,0.3060290612931022,12.609289232996431,69.07314994655617,0.018475265834253473,0.13592375007427315,0.006370326082690661,0.07981432254107443
2009-07-08,0.31101025951073163,12.509320111396653,68.73914455737949,0.01847892678248224,0.13593721632607547,0.00629350403390345,0.0793316080380541
2009-07-09,0.29954494786710534,13.042446287014641,73.23972951767108,0.017204204572788016,0.13116479929000774,0.0058223795713246655,0.07630451868221609
2009-07-10,0.29177787762868856,13.448133432262841,74.67318593009976,0.01583871222926073,0.12585194567133529,0.0053247526957039,0.07297090307584181
2009-07-13,0.27573389021335026,14.1869898268916,78.7374005631744,0.01432753084798155,0.11969766433803773,0.004839339002356367,0.0695653577749469
2009-07-14,0.2704582081229796,14.266886329503208,76.24730581505125,0.014081367365547772,0.1186649373890526,0.004855697702239006,0.06968283649679458
2009-07-15,0.26805553430778983,14.343949847014528,75.65418562442044,0.01385917360620631,0.1177249914258069,0.004804430492442863,0.06931399925298541
2009-07-16,0.2609621198098601,14.720104479377113,76.49594300300627,0.012993835904094713,0.113990507956122,0.00451072739116864,0.06716194898280305
2009-07-17,0.2523587521244015,15.682087206666086,84.73941668480688,0.011108838972556073,0.10539847708840994,0.003685986137141223,0.06071232277833902
2009-07-20,0.24849210948567793,15.937211909330077,86.41975964328343,0.01077585831175465,0.10380683172004937,0.003571655205535339,0.059763326593617085
2009-07-21,0.24177574962740514,16.93692373796592,95.30453044293066,0.009126787018637544,0.09553421909785804,0.002869931931164563,0.05357174564231189
2009-07-22,0.23640389570120515,17.66556462250011,101.73792450852699,0.008169632266061598,0.09038601808942354,0.0024883276306728367,0.04988313974353295
2009-07-23,0.2366189211572039,17.84152654199315,104.84846100517262,0.007947057837177198,0.08914627214402854,0.00237768183186345,0.048761478975349486
2009-07-24,0.23102536515381375,18.41501279305655,107.54837902789532,0.00726508771998231,0.0852354839253131,0.002145850633687872,0.04632332710080173
2009-07-27,0.2422261643698136,17.294944074829232,98.84479014034538,0.008390800467464642,0.09160131258592664,0.002542589744263918,0.05042409884434146
2009-07-28,0.24808954731231672,16.494726938491628,92.44513093835525,0.009600394971438081,0.0979816052707756,0.003022134710116723,0.05497394573902007
2009-07-29,0.25683502805455066,15.429753559331871,82.02419146064312,0.011252667266099779,0.10607859004577587,0.003725869837816842,0.06103990365176572
2009-07-30,0.2551016693388446,15.845905735442297,87.75685892624547,0.010595538228703629,0.10293463085232117,0.0034011316849615466,0.058319222259573616
2009-07-31,0.2606858369812714,15.223655495691474,81.28048689985727,0.011570076657329611,0.10756429080940204,0.0038224731552470425,0.06182615268029414
2009-08-03,0.2591892132303104,15.087046994685988,79.97738751722858,0.012111195496377685,0.11005087685419723,0.004093022834607546,0.06397673666738204
2009-08-04,0.2544282868832445,15.300607352185597,80.91516542096764,0.011870321746474613,0.10895100617467748,0.004039020822636039,0.06355329120223467
2009-08-05,0.25116183212809307,15.510262041497061,80.91167936854474,0.011376795993667815,0.1066620644543683,0.003867060774368347,0.06218569589840052
2009-08-06,0.25994563479571975,15.090922907167553,80.06515019058729,0.012025670283664297,0.10966161718515871,0.004044512530020036,0.06359648205695057
2009-08-07,0.2508467374373451,15.790269177309824,84.74345988377453,0.010860251249660639,0.10421252923550334,0.003598692196866757,0.05998910065059116
2009-08-10,0.2526902051579251,15.451765102856992,81.3687723454112,0.011510153345193558,0.10728538271914566,0.003898827197465444,0.06244058934271396
2009-08-11,0.26166740587308673,14.645529433090493,74.22298185338008,0.012870596750136175,0.11344865248268124,0.004483812456986939,0.06696127580166718
2009-08-12,0.2570569060580677,14.494223734014552,69.8178899434032,0.013294410948180034,0.11530139178769715,0.004826326793053109,0.06947176975616146
2009-08-13,0.25037992395368724,15.045979488668074,74.63245182719157,0.012401041929511325,0.11135996555994136,0.004430540956825611,0.0665623088303404
2009-08-14,0.24845838641008794,15.333294662738897,78.06319602172088,0.011953558887966606,0.10933233230827286,0.004200964262883406,0.06481484600678618
2009-08-17,0.2816946920484694,13.371952901771385,66.45272818812643,0.01573340376264365,0.12543286556020175,0.005621976489503579,0.07497984055400211
2009-08-18,0.26637983776430885,13.918826950521684,68.41827989025202,0.014867456304400131,0.12193217911773795,0.005435360188357785,0.07372489530923584
2009-08-19,0.26652519134569214,13.324372422818936,59.49345783153896,0.016123302277270466,0.12697756603932234,0.006260127490657246,0.07912096745273813
2009-08-20,0.25138509691363525,13.765559661210048,59.13012449582143,0.015297767719109095,0.12368414497868793,0.006149577681763845,0.07841924305783526
2009-08-21,0.24978762380385156,14.185419503356252,63.011032976954276,0.014215893680356728,0.11923042262928002,0.00553636683705795,0.07440676607041828
2009-08-24,0.25111893209482483,14.463211641600324,66.53780243758047,0.013463436765688543,0.11603205059675771,0.005067831753187839,0.07118870523606845
2009-08-25,0.2482029888033492,15.18844280296246,73.42008487968698,0.011841426985412028,0.10881832100070295,0.004226341055581299,0.06501031499370925
2009-08-26,0.2488055599582175,15.243375665672986,75.09657180961774,0.011821975668701558,0.10872890907528483,0.004182269437827118,0.06467046805016273
2009-08-27,0.24779250489440988,15.071824384507227,72.33993601209639,0.012187900117174438,0.11039882298817519,0.004409525649959295,0.06640425927573694
2009-08-28,0.250341218068896,15.002342851371232,72.26058623150423,0.012193851400988859,0.11042577326416536,0.004375960729068767,0.06615104480708349
2009-08-31,0.2697100409974553,13.634154622991552,65.73026355102586,0.015467369972447154,0.12436788159507725,0.005721462107805026,0.07564034708940082
2009-09-01,0.29398263068126557,12.557395897551064,60.52030327956269,0.018076662016736893,0.13444947756215675,0.006649645628952715,0.08154535933425466
2009-09-02,0.2948956540486501,12.608041670887797,62.34903068056623,0.01811933539269542,0.13460808071098637,0.006597751269428739,0.0812265428873391
2009-09-03,0.2744020626786571,13.590261812474496,66.82276641344741,0.015405617421647989,0.12411936763312964,0.005585519264660423,0.0747363316243206
2009-09-04,0.25663145916990615,14.406162940702579,69.50997493894161,0.01370733520467573,0.1170783293555034,0.005031821328367784,0.0709353320170406
2009-09-08,0.2594468513636628,13.886152658166905,64.4308540324484,0.01498045919601575,0.12239468614288673,0.00570268749873701,0.07551614065043982
2009-09-09,0.24576637727775183,14.59153748269995,67.30178748189837,0.013615297166581221,0.11668460552524151,0.005216180924321572,0.07222313288913444
2009-09-10,0.23559514992885747,15.558713048349102,73.66090777182771,0.01174337523851361,0.10836685488890785,0.004363592881179941,0.06605749678257526
2009-09-11,0.24208864026562918,15.162750911283126,71.39934908835849,0.012261361785912061,0.11073103352679438,0.004546991299876158,0.06743138215902265
2009-09-14,0.2398683263884662,15.226317978613952,70.69701931241332,0.01211753292032901,0.11007966624372101,0.0045256604863966295,0.06727302941295739
2009-09-15,0.2359101998958918,15.405493632229845,69.98787869090353,0.011702978380049332,0.1081803049545033,0.0044012268741788745,0.06634174307461987
2009-09-16,0.2386093061857388,15.470502088681357,73.16507268733085,0.011688790381581623,0.10811470936732717,0.0043002312718791935,0.06557614865085623
2009-09-17,0.23945272820911204,15.693512610901447,75.29625477764966,0.011086219961918935,0.10529112005254258,0.003975161534575239,0.0630488821040884
2009-09-18,0.2366317385055486,16.15676656889016,80.07132038349832,0.010397054273752525,0.10196594663784829,0.0036348367649932075,0.06028960743771025
2009-09-21,0.235775261944267,16.446455959856873,84.36674897875011,0.010056530538793712,0.10028225435636014,0.0034421983850774223,0.058670251278458166
2009-09-22,0.2270775355954466,17.11487340411397,88.25119741204416,0.00928620999721804,0.09636498325231027,0.003167749737767835,0.05628276590367459
2009-09-23,0.23255418715259413,16.648614339958918,84.30882400435002,0.0097223269862716,0.09860186096758823,0.0033355283766070996,0.05775403342284502
2009-09-24,0.2456050234873058,15.680685688643894,78.83057373787295,0.011012756229934698,0.10494168013680122,0.0038083897593443614,0.06171215244459037
2009-09-25,0.25465605712694334,14.601848438839315,70.29255667374694,0.013147467505278166,0.11466240667837985,0.004786630894374112,0.06918548181789379
2009-09-28,0.25152535013835803,14.467217328842544,69.37785607976393,0.013970980070747365,0.11819890046336035,0.005244959691413778,0.07242209394524421
2009-09-29,0.2529858790198453,14.219929799326112,66.8140584017489,0.014509910276692479,0.12045708894329332,0.0055347733513052945,0.07439605736398465
2009-09-30,0.25994634228543645,13.758536549601759,65.55881489642351,0.015907638376067033,0.12612548662370757,0.006116973154100816,0.07821108076289968
2009-10-01,0.28416325035226236,12.733996551658873,61.730109422645,0.01844342126380617,0.1358065582503517,0.006978391606617305,0.08353676799240742
2009-10-02,0.2866788645355345,12.62525154478268,61.09374442306191,0.018719795502523225,0.1368203036925559,0.007080623222713733,0.08414643915647134
2009-10-05,0.2703681165842349,13.34459222493516,64.27708414019433,0.016788617635730408,0.1295708981049773,0.006378165115387341,0.07986341537517251
2009-10-06,0.25690234214691077,14.193909523203397,68.67077900652342,0.014579129743627513,0.12074406711564553,0.005457327057969021,0.07387372373157468
2009-10-07,0.24678626979262056,15.060332330210354,74.29790400803148,0.012678721056115519,0.11259982706965192,0.004619123092741062,0.06796413092757872
2009-10-08,0.24479666287048532,15.517746637331737,79.26841776787735,0.011786406224339588,0.10856521645692781,0.004159911227794935,0.06449737380541114
2009-10-09,0.23261223015917687,16.10571494271292,80.03047378131966,0.01097482171117045,0.1047607832691721,0.0039527151362052084,0.0628706222031022
2009-10-12,0.2377551623433207,15.715933147282549,77.51792813872981,0.011506915341845024,0.10727029104950273,0.004160157497570648,0.0644992829229182
2009-10-13,0.23552270191779145,15.692060621142659,74.8387017063315,0.011427446141922424,0.10689923358903199,0.004196902495777413,0.0647835048123935
2009-10-14,0.23354610322061656,15.842310890254776,75.7706023304007,0.011217118491696423,0.1059108988333893,0.004113184674552146,0.06413411474833144
2009-10-15,0.2217099416922577,16.673587884484675,80.54419761289385,0.010246895293282087,0.10122694944174741,0.003762073137770103,0.061335741112096324
2009-10-16,0.22087480767700213,16.771889446655177,80.87005371955091,0.010062905657890933,0.10031403519892385,0.0036834333129185126,0.060691295198887565
2009-10-19,0.21584691427088734,17.201256795697848,83.38214860774119,0.009571200947564484,0.09783251477685977,0.0034921709958524866,0.05909459362625727
2009-10-20,0.2140752970177943,17.876407242661887,89.38007794989879,0.008549685092242248,0.0924645072027221,0.0029847113588454947,0.05463251192143278
2009-10-21,0.22272567157600687,17.025333123588073,84.22022014349025,0.009519427260713594,0.09756755229436471,0.003368553721013636,0.05803924293970103
2009-10-22,0.20835949839558288,18.399714452869055,93.29140472291661,0.008150790021334002,0.09028172584379411,0.0028378930407406944,0.053271878517100316
2009-10-23,0.2248560400015004,16.613754643157698,80.74279532943535,0.010150578264585045,0.1007500782361237,0.003670987164565676,0.06058867191617321
2009-10-26,0.2483617945803668,15.128157084854305,75.52702528856277,0.012418435110391507,0.11143803260283944,0.004453881756418608,0.06673740897291869
2009-10-27,0.25305316587284227,14.300172002443306,67.4509980806189,0.01422855675602649,0.11928351418375671,0.005383271899867986,0.07337078369397444
2009-10-28,0.2827600910232199,12.631278693123006,58.6517247310904,0.018443106897084463,0.13580540083915832,0.00710517800864504,0.08429221796017139
2009-10-29,0.24988933895285295,14.199054020536716,66.13620203378504,0.014837084227398496,0.12180757048475475,0.005767557881999425,0.07594443944094541
2009-10-30,0.31135378667374836,10.51489085379785,43.763857691718805,0.028163962046153786,0.16782122048821413,0.012152996683232064,0.11024063081836961
2009-11-02,0.297686678939255,11.338016993304034,50.074692987943756,0.024313330220046666,0.15592732351979452,0.010096348971291805,0.10048059002260987
2009-11-03,0.2903332168632196,11.878632154519257,54.80554963798729,0.02221121867528465,0.14903428691171924,0.00896865656967437,0.09470299134491143
2009-11-04,0.28252979126566446,12.664112640148893,61.22671258102433,0.019034184594606665,0.13796443235343908,0.007314990680926105,0.08552771878710495
2009-11-05,0.2573148068931831,13.8397700200058,65.41466352888786,0.01573142725504953,0.12542498656587342,0.0060848394390519405,0.07800538083396517
2009-11-06,0.24507477260011845,14.698118008147151,70.4544907733837,0.01381799292076101,0.1175499592546123,0.005261339488603804,0.07253509142893393
2009-11-09,0.23231858269656833,15.55977226014534,73.55825844133035,0.0120721586555928,0.10987337555382924,0.004574233544489811,0.06763308025286008
2009-11-10,0.2311680489763794,15.800816176746572,75.3298726790232,0.011551627871650231,0.10747849957852143,0.004313753655836923,0.06567917216162916
2009-11-11,0.23248256973633444,15.721692540464655,74.20124069000228,0.011535398690264926,0.10740297337720649,0.0043037529096960295,0.06560299467018277
2009-11-12,0.24632150769831335,15.055986121858432,72.87654397290427,0.012505492243286382,0.11182795823624064,0.004570234125014639,0.06760350675086788
2009-11-13,0.2356855271941968,15.594762378978906,74.15971350303641,0.011674062897907381,0.10804657744652249,0.004321310325282673,0.06573667412702497
2009-11-16,0.2307106671797731,16.164771656588755,78.28647870054222,0.010724282104546394,0.10355810979612555,0.003887951943648443,0.0623534437192401
2009-11-17,0.2259280329872826,16.44966128362723,79.19821153133002,0.01037310095587647,0.1018484214697335,0.003779493146148876,0.06147758246831829
2009-11-18,0.22076507007901888,16.888350196696614,81.73835391973842,0.009824590236704844,0.09911907100404464,0.0035631947049579197,0.05969250124561644
2009-11-19,0.2287977879766759,15.79972918653764,72.74542946179277,0.011402245118385683,0.10678129573284678,0.004320200722897295,0.0657282338336981
2009-11-20,0.22437894488157054,15.19686560090527,62.88933816122213,0.012439231698406073,0.11153130367034213,0.005097840150849778,0.07139916071530378
2009-11-23,0.21126364125336464,16.532174234363332,71.75236303951482,0.010524139065141009,0.10258722661784463,0.004178919757386863,0.06464456479385458
2009-11-24,0.20328544860442352,17.453300089295137,76.55291383210749,0.009248335275264323,0.09616826542713726,0.0035953290357887795,0.05996106266393866
2009-11-25,0.20503953672845787,17.418336212311882,77.35117709796845,0.00927652327726077,0.09631470955809798,0.0035740045770725477,0.05978297899128604
2009-11-27,0.25042477988393236,13.993202183510407,62.669700366721656,0.015059318244464246,0.12271641391624939,0.005953287898791815,0.07715755244168788
2009-11-30,0.2435932385564908,14.22267583216498,62.02338894733126,0.014514951017077417,0.12047801051261353,0.005825787804791862,0.07632684851866912
2009-12-01,0.2240140251583623,15.838692637482456,72.18707586150644,0.011668483212486988,0.10802075361932534,0.004536019788986004,0.0673499798736867
2009-12-02,0.2165078795857725,17.059905807458453,82.24710405632784,0.009786244262065459,0.09892544800032729,0.0035972440801923266,0.059977029604610516
2009-12-03,0.22898787014107932,15.967481138687276,76.38764265585783,0.011326543678952573,0.10642623585823456,0.004223650057265749,0.0649896149955187
2009-12-04,0.22170562278861464,16.490032688029743,77.9380646248371,0.010494832083561813,0.10244428770586388,0.003914149254152583,0.06256316211759587
2009-12-07,0.22510541431871744,16.478584106662282,79.11868332408388,0.010350390426738252,0.10173686857151763,0.003781458508200928,0.061493564770640254
2009-12-08,0.2376298586144047,15.150432926775995,70.30719707343583,0.01260460572249757,0.11227023524736006,0.004802914378796517,0.06930306182843957
2009-12-09,0.230631668142924,15.294699675943555,69.05327196540028,0.012541872534633717,0.11199050198402415,0.0049142624667250345,0.0701018007381054
2009-12-10,0.2243844383466788,15.549473771840283,69.34343587940945,0.012248317938696938,0.11067211906662372,0.004870229322301567,0.06978702832404864
2009-12-11,0.2188523515121761,15.7182744658144,67.17330222581803,0.01180763010828567,0.10866291965654921,0.004783786293571238,0.06916492097567406
2009-12-14,0.20916164087991498,16.899498183945774,75.82127886662317,0.01016663611183276,0.10082973823149974,0.00397247857849199,0.06302760171934191
2009-12-15,0.21813553964285562,15.763437243601096,67.69454444854509,0.01180660995880707,0.10865822545397597,0.004785954720286666,0.06918059496915784
2009-12-16,0.2103242778168492,16.242831926263737,67.90801617512989,0.010961387782636202,0.10469664647273189,0.004481250575678165,0.0669421434947983
2009-12-17,0.22673896857021858,14.682711854447854,59.110404033177026,0.01355521520088713,0.11642686631910665,0.005728113527713434,0.07568430172574385
2009-12-18,0.21792684644710372,15.022830922069755,59.74766506297072,0.013184135487147077,0.1148221907435452,0.005689011920594589,0.07542553891484362
2009-12-21,0.20107297955079317,16.185400437931975,62.792224896624354,0.011197148575558825,0.10581657987082566,0.004867188580349801,0.06976523905463093
2009-12-22,0.19295226174919736,16.55235779195854,61.43440852108439,0.010583147633931289,0.10287442653026693,0.0047065327541607315,0.06860417446599537
2009-12-23,0.19326893081866667,16.539109568867644,60.84559500196084,0.010491807455414367,0.10242952433460953,0.004661212162250637,0.06827307054945336
2009-12-24,0.19159943119913356,16.70818605331836,61.657159751701094,0.010285776124776177,0.10141881543765031,0.004561468459706612,0.06753864419505778
2009-12-28,0.20308903101074602,16.949557029962545,73.34709536029119,0.010269111652486099,0.10133662542479939,0.004156838058152376,0.06447354541323422
2009-12-29,0.20368116641579315,17.184602632822337,75.64162314605655,0.009836435831308513,0.0991788073698636,0.0038946143345212256,0.062406845253715766
2009-12-30,0.20397465268139106,17.173237876710754,76.98516132929518,0.010015620787578575,0.10007807346056664,0.0039614294025917835,0.06293988721464143
2009-12-31,0.21881626142022317,15.517738580776083,65.71159245203333,0.012305326518291108,0.11092937626386938,0.005070520068118772,0.07120758434407652
2010-01-04,0.2031894531154528,17.067799897669026,75.86284640633299,0.010253203282652562,0.1012581023061985,0.004109857804605787,0.06410817268184912
2010-01-05,0.19820925293129427,17.449188834136553,76.85951733058309,0.009772985551420123,0.09885841163714963,0.003931458756430358,0.06270134573061696
2010-01-06,0.19484839425197215,17.827126849458498,77.75285664031962,0.009193301500617248,0.09588170576610143,0.003677153173017979,0.0606395347361602
2010-01-07,0.19173570757977365,18.052279224171745,77.76425358225423,0.008916357074421672,0.09442646384579734,0.003583194899370553,0.0598597936796524
2010-01-08,0.18450291682825706,19.325225744382514,86.47607735962924,0.007619348101507836,0.08728887730695037,0.0029421761495547027,0.05424183025631328
2010-01-11,0.18807246840411904,19.07768566570976,85.78849221858842,0.007756923715647168,0.08807339959174489,0.0029696263335219734,0.05449427798881249
2010-01-12,0.19725486008977539,17.77868493853592,78.30095490282802,0.009160265591490377,0.09570927641294953,0.0036175387795211876,0.06014597891398217
2010-01-13,0.1866888864386519,17.45752761769853,67.37602178867795,0.009550498419496784,0.0977266515311805,0.00414409718921371,0.06437466263378558
2010-01-14,0.1845433559517417,17.60563038866927,67.27362036399285,0.009348548358764305,0.09668789147956586,0.004071991019042353,0.06381215416393927
2010-01-15,0.1893466676801033,16.79982624981704,62.72458665576084,0.010406208317771027,0.10201082451274976,0.004650193952310209,0.06819233059743748
2010-01-19,0.1779045844194835,18.41040709166456,72.03784645705895,0.008630211573338313,0.09289893203551004,0.0037219803605054932,0.06100803521262993
2010-01-20,0.18921000796562323,16.975383279688884,64.81856979422217,0.01025173751660769,0.10125086427585539,0.004528225254585901,0.06729208909363642
2010-01-21,0.22407733892121795,14.164049184019056,55.147658617959,0.015324829526979208,0.12379349549543872,0.006866569689578214,0.08286476748038465
2010-01-22,0.2820474643204256,10.887180768583848,41.902007188107476,0.027080443867942464,0.16456136809088112,0.01261119683794144,0.11229958520823415
2010-01-25,0.2575015660908374,11.970791282424523,45.45830140309768,0.021964445431805053,0.14820406685312335,0.010183811797844326,0.10091487401688774
2010-01-26,0.24471353252088832,14.049920932461507,61.82058951618503,0.015230818250533034,0.12341320128143923,0.006174847284721356,0.07858019651745188
2010-01-27,0.2320554956300102,15.345282163045887,72.44060901246972,0.012781789522663114,0.11305657664489542,0.004944352439509457,0.07031608947822296
2010-01-28,0.2377695088482956,14.867106253325451,68.5308397954696,0.01349462045054436,0.11616634818459415,0.0052724045692594205,0.07261132535121102
2010-01-29,0.24718005083598033,14.347731917128762,67.06103924815977,0.014595947622146093,0.12081368971331888,0.005677561780289213,0.07534959708113384
2010-02-01,0.22819428961137797,15.581813427270568,74.6308041620366,0.012615440987679243,0.11231848016991346,0.004889888599731672,0.06992773841424926
2010-02-02,0.21365950249502777,17.04507346088917,84.10055004794629,0.010337618874258244,0.10167408162485779,0.0038764950525220078,0.06226150538271628
2010-02-03,0.21620633676109177,16.992440860885687,83.42495312725838,0.010160557316887224,0.10079958986467764,0.0037633672331744963,0.06134628948171598
2010-02-04,0.2595870452428327,14.43172971811559,74.16948385503477,0.014137629972209307,0.11890176606009394,0.005092028333050632,0.07135844962616994
2010-02-05,0.261350748933265,13.544478867870103,65.01203050308757,0.016883000145961415,0.12993459949513608,0.006583849189217672,0.08114092179176714
2010-02-08,0.2649919253472395,13.751742643539139,67.71857570283495,0.01583025280987966,0.12581833256675937,0.00593101279466074,0.07701306898611911
2010-02-09,0.2577200877905465,13.871230418215392,67.4446004502905,0.015984045032968852,0.12642802313161766,0.006150097778303549,0.0784225591160066
2010-02-10,0.25515704555007135,14.232571102138026,70.22092342228358,0.014914524756644414,0.12212503738646066,0.005615004683668218,0.07493333492957736
2010-02-11,0.24021945822104226,15.15517473317566,74.43918547308373,0.013027339069011993,0.11413736929249768,0.004887507701277856,0.0699107123499529
2010-02-12,0.2378713198068313,15.371921084009873,75.98820404810473,0.012627001913615,0.1123699333167685,0.004708262966087912,0.06861678341403007
2010-02-16,0.2233138544575521,16.123947716566047,77.41062575763065,0.01150973430731505,0.10728342978911072,0.0043848676237350556,0.06621833298819184
2010-02-17,0.2201492368420199,16.106102218819625,74.82197017693805,0.011517253703205823,0.10731846860259339,0.004481253556407072,0.06694216575826534
2010-02-18,0.20750401777291339,16.127523268670327,66.14046880086597,0.011336329732909527,0.10647220169090864,0.004758999588359116,0.06898550274049697
2010-02-19,0.2029533009123898,16.436160446590268,67.00313858143623,0.01091371724913782,0.10446873814274689,0.004600305003253818,0.06782554830780078
2010-02-22,0.20298400366118122,16.75271152650495,70.54431857105259,0.010469771923813695,0.10232190344111908,0.0043059679019164755,0.06561987429061775
2010-02-23,0.22021331383227963,15.683624895432917,68.72441635585861,0.012067217106876943,0.1098508857810302,0.004863365151195538,0.06973783156361787
2010-02-24,0.20445713876570715,16.88085872904098,72.72307137728663,0.010253948290662632,0.10126178099689256,0.004136252583252832,0.06431370447465169
2010-02-25,0.20495107034539667,16.572657899438592,70.21010604470646,0.010787138369889938,0.10386114947317855,0.004443161564441109,0.06665704437222753
2010-02-26,0.1983856502510886,17.134484587069263,71.32093841091033,0.009900276009181207,0.09950013069931721,0.004073756642893676,0.06382598720657344
2010-03-01,0.19560624122182016,17.578147844744503,76.52049340416049,0.009625518180262829,0.09810972520735561,0.003902075860521332,0.0624665979585997
2010-03-02,0.19448520546800951,17.963321522680467,79.46377982228438,0.009080636643478164,0.09529237452954022,0.0036044212705178854,0.06003683261563592
2010-03-03,0.19200355376919534,18.2373072440108,80.56791813421272,0.008758314702821516,0.09358586807216951,0.0034658261089761063,0.05887126726150972
